Date,Open,High,Low,Close,Adj Close,Volume
2019-05-20,197.089996,197.779999,195.570007,197.240005,174.607239,2483400
2019-05-21,198.660004,199.320007,198.000000,199.110001,176.262695,2327600
2019-05-22,197.440002,198.479996,195.460007,195.520004,173.084641,2427200
2019-05-23,193.000000,193.000000,189.559998,191.970001,169.941986,3184100
2019-05-24,192.889999,194.070007,191.679993,193.000000,170.853790,1637200
2019-05-28,192.000000,193.309998,189.389999,189.440002,167.702286,3040000
2019-05-29,187.740005,188.649994,184.919998,188.050003,167.222107,2815800
2019-05-30,188.089996,189.369995,186.009995,187.369995,166.617416,1919300
2019-05-31,184.770004,184.889999,182.309998,182.490005,162.277924,2640100
2019-06-03,181.699997,183.490005,180.729996,183.190002,162.900406,2857800
2019-06-04,186.179993,189.990005,185.710007,189.880005,168.849426,2420800
2019-06-05,190.100006,190.160004,187.009995,188.440002,167.568909,1967800
2019-06-06,188.059998,190.740005,187.309998,189.809998,168.787201,1653500
2019-06-07,189.880005,190.610001,188.520004,189.809998,168.787201,1838600
2019-06-10,191.399994,197.000000,191.399994,194.119995,172.619781,2372000
2019-06-11,195.300003,196.119995,193.509995,194.729996,173.162231,1632200
2019-06-12,193.610001,194.050003,189.830002,190.220001,169.151794,2059400
2019-06-13,190.410004,192.250000,190.070007,191.449997,170.245514,1411400
2019-06-14,191.289993,192.169998,189.309998,191.660004,170.432312,1403900
2019-06-17,192.020004,193.229996,190.740005,190.830002,169.694199,1155600
2019-06-18,190.669998,197.130005,190.669998,194.979996,173.384567,2363000
2019-06-19,195.350006,197.610001,194.789993,195.639999,173.971481,2196800
2019-06-20,197.500000,198.190002,193.610001,195.699997,174.024780,2749300
2019-06-21,195.339996,198.339996,193.970001,195.940002,174.238266,3365500
2019-06-24,196.529999,199.350006,196.029999,197.490005,175.616592,2069800
2019-06-25,197.500000,197.520004,194.009995,196.059998,174.344940,1828300
2019-06-26,196.500000,197.869995,196.119995,197.009995,175.189728,1649900
2019-06-27,197.570007,199.610001,196.759995,199.320007,177.243866,2239200
2019-06-28,203.500000,205.839996,202.940002,204.600006,181.939056,4854900
2019-07-01,208.000000,209.850006,205.740005,206.860001,183.948776,2465700
2019-07-02,205.399994,206.309998,204.160004,205.979996,183.166199,1621400
2019-07-03,207.300003,207.399994,205.229996,206.039993,183.219559,978800
2019-07-05,206.860001,208.759995,206.199997,207.899994,184.873535,1511400
2019-07-08,206.360001,207.250000,204.710007,205.750000,182.961700,1853900
2019-07-09,203.750000,207.940002,203.539993,207.770004,184.757980,1812100
2019-07-10,207.179993,208.990005,205.649994,205.970001,183.157333,1779800
2019-07-11,206.199997,212.589996,206.000000,211.350006,187.941467,3691600
2019-07-12,212.000000,214.190002,210.789993,213.940002,190.244614,2626000
2019-07-15,214.110001,214.600006,209.789993,211.580002,188.145981,2600200
2019-07-16,214.800003,217.330002,212.550003,215.520004,191.649612,5283700
2019-07-17,213.830002,215.779999,213.160004,213.300003,189.675491,2583500
2019-07-18,212.710007,215.830002,211.750000,214.520004,190.760376,2858100
2019-07-19,214.020004,215.770004,213.350006,213.520004,189.871140,1822300
2019-07-22,213.399994,214.860001,212.309998,214.000000,190.297989,1907100
2019-07-23,214.949997,220.000000,214.949997,219.429993,195.126572,3330600
2019-07-24,219.250000,222.089996,218.630005,222.029999,197.438553,3180000
2019-07-25,221.770004,221.770004,218.229996,219.979996,195.615616,2776700
2019-07-26,220.449997,222.240005,220.369995,222.139999,197.536423,2304500
2019-07-29,221.000000,222.130005,220.199997,220.320007,195.917969,1372800
2019-07-30,218.490005,221.990005,217.330002,221.399994,196.878342,1644600
2019-07-31,221.240005,221.979996,219.009995,220.130005,195.749008,1991100
2019-08-01,219.350006,219.949997,210.759995,211.600006,188.163773,3070100
2019-08-02,211.580002,211.580002,205.309998,209.369995,186.180756,2503000
2019-08-05,205.820007,205.820007,199.580002,201.679993,179.342484,2794200
2019-08-06,203.559998,206.070007,200.889999,206.009995,183.192917,2349400
2019-08-07,201.110001,205.960007,199.050003,205.740005,182.952835,2454200
2019-08-08,207.169998,207.800003,203.539993,207.000000,184.073257,2342200
2019-08-09,205.619995,208.300003,203.860001,206.899994,183.984329,1790100
2019-08-12,203.279999,204.149994,200.479996,201.520004,179.200211,1479300
2019-08-13,201.509995,206.600006,200.229996,204.110001,181.503326,2115900
2019-08-14,199.800003,199.910004,195.059998,195.559998,173.900330,3025100
2019-08-15,195.910004,196.970001,193.710007,196.179993,174.451645,1981900
2019-08-16,197.029999,200.669998,197.000000,199.419998,177.332794,1878700
2019-08-19,203.809998,204.449997,201.820007,202.199997,179.804901,1646100
2019-08-20,200.210007,201.990005,199.699997,199.979996,177.830795,1545600
2019-08-21,202.740005,203.020004,200.169998,200.679993,178.453247,1160800
2019-08-22,202.279999,203.449997,200.910004,202.419998,180.000504,1275900
2019-08-23,200.809998,201.880005,195.190002,196.199997,174.469437,2200500
2019-08-26,198.270004,199.710007,198.000000,199.649994,177.537308,1441900
2019-08-27,200.330002,200.860001,196.500000,198.070007,176.132339,1513300
2019-08-28,196.570007,201.470001,196.250000,200.419998,178.222031,1437800
2019-08-29,201.360001,204.369995,201.360001,203.440002,182.042938,1816800
2019-08-30,204.850006,205.210007,203.009995,203.910004,182.463501,1529600
2019-09-03,201.100006,201.610001,196.580002,198.970001,178.043076,2633600
2019-09-04,201.490005,202.100006,200.050003,201.729996,180.512787,1720600
2019-09-05,205.270004,208.929993,205.039993,207.050003,185.273254,2237900
2019-09-06,207.059998,208.250000,205.570007,207.210007,185.416428,1438800
2019-09-09,209.220001,213.880005,208.440002,211.979996,189.684769,2734500
2019-09-10,213.500000,217.089996,213.220001,215.630005,192.950867,2615800
2019-09-11,215.210007,216.850006,213.360001,216.800003,193.997787,1886300
2019-09-12,216.380005,220.759995,215.149994,218.740005,195.733734,2913800
2019-09-13,220.350006,221.500000,219.199997,219.899994,196.771744,2722400
2019-09-16,217.820007,219.330002,216.320007,217.220001,194.373611,2205500
2019-09-17,215.800003,216.139999,212.539993,215.910004,193.201385,2429100
2019-09-18,214.830002,217.889999,213.300003,217.080002,194.248337,2474900
2019-09-19,217.580002,217.929993,215.059998,215.229996,192.592911,1596200
2019-09-20,214.660004,216.679993,213.630005,213.740005,191.259644,5458900
2019-09-23,212.850006,214.110001,211.559998,213.460007,191.009079,1485500
2019-09-24,214.039993,214.199997,206.800003,207.750000,185.899628,2837600
2019-09-25,207.960007,211.089996,207.449997,210.029999,187.939789,1593400
2019-09-26,209.050003,209.970001,208.110001,208.220001,186.320206,1685500
2019-09-27,209.850006,210.550003,208.089996,208.970001,186.991333,1530900
2019-09-30,209.710007,209.710007,206.830002,207.229996,185.434341,1794500
2019-10-01,207.009995,209.380005,202.610001,202.690002,181.371841,3156200
2019-10-02,201.690002,201.880005,197.600006,198.250000,177.398788,3386800
2019-10-03,197.610001,198.369995,193.990005,197.240005,176.495010,2914500
2019-10-04,196.990005,201.229996,196.039993,200.800003,179.680603,3021100
2019-10-07,200.789993,202.529999,199.470001,200.399994,179.322662,2202200
2019-10-08,197.600006,198.949997,195.919998,197.369995,176.611328,2654900
2019-10-09,198.190002,198.979996,196.679993,196.850006,176.146057,2443500
2019-10-10,197.589996,201.320007,197.539993,199.869995,178.848434,2108000
2019-10-11,203.720001,207.289993,203.720001,204.679993,183.152512,3334300
2019-10-14,203.830002,206.169998,202.919998,205.820007,184.172623,2286100
2019-10-15,202.000000,208.240005,198.610001,206.460007,184.745331,8241900
2019-10-16,206.169998,208.619995,206.100006,207.419998,185.604355,3405800
2019-10-17,208.289993,208.929993,204.389999,206.460007,184.745331,2876500
2019-10-18,204.990005,208.059998,204.990005,206.520004,184.799011,2207000
2019-10-21,208.669998,210.860001,207.679993,209.250000,187.241882,1934900
2019-10-22,209.589996,211.649994,208.309998,209.600006,187.555069,1868000
2019-10-23,209.220001,212.020004,209.000000,211.320007,189.094147,1574500
2019-10-24,211.610001,213.149994,209.779999,211.050003,188.852539,1266500
2019-10-25,210.179993,215.419998,210.179993,214.229996,191.698074,2602100
2019-10-28,216.320007,218.919998,215.690002,217.750000,194.847855,2707800
2019-10-29,217.220001,219.279999,216.449997,217.639999,194.749435,2030800
2019-10-30,217.020004,217.050003,213.809998,215.809998,193.111908,1584900
2019-10-31,215.149994,215.360001,211.320007,213.380005,190.937500,1876200
2019-11-01,215.259995,217.889999,214.750000,217.389999,194.525742,2112300
2019-11-04,219.699997,220.690002,218.570007,219.869995,196.744888,2538100
2019-11-05,220.800003,221.779999,218.470001,218.639999,195.644257,2525100
2019-11-06,218.009995,219.070007,216.550003,218.419998,195.447403,1863000
2019-11-07,220.770004,224.770004,220.410004,223.289993,199.805191,3748600
2019-11-08,223.000000,223.229996,221.100006,222.910004,199.465134,1610800
2019-11-11,220.899994,221.410004,218.520004,219.029999,195.993256,2754500
2019-11-12,218.559998,221.110001,217.929993,220.410004,197.228073,1891600
2019-11-13,218.389999,219.839996,217.009995,219.320007,196.252731,1756000
2019-11-14,218.789993,220.470001,218.029999,219.429993,196.351166,1483100
2019-11-15,220.000000,221.089996,219.039993,220.250000,197.084900,1693100
2019-11-18,219.729996,219.949997,218.039993,219.729996,196.619644,1603400
2019-11-19,220.559998,220.679993,218.309998,220.039993,196.897003,1817100
2019-11-20,218.360001,219.470001,216.399994,217.910004,194.991058,2177700
2019-11-21,218.600006,219.320007,216.820007,218.229996,195.277390,1677700
2019-11-22,218.000000,220.710007,218.000000,220.279999,197.111771,1529100
2019-11-25,220.889999,223.949997,220.889999,222.750000,199.321991,2181800
2019-11-26,222.679993,222.759995,221.110001,222.449997,199.053558,1926300
2019-11-27,223.449997,224.279999,221.860001,222.949997,199.500946,1614600
2019-11-29,220.880005,222.000000,220.410004,221.350006,199.185989,770400
2019-12-02,220.970001,221.800003,217.080002,217.639999,195.847488,2118500
2019-12-03,215.429993,215.429993,210.000000,212.240005,190.988174,3207100
2019-12-04,213.539993,216.990005,212.380005,215.940002,194.317719,1583600
2019-12-05,217.149994,217.630005,215.419998,217.139999,195.397552,1329300
2019-12-06,219.949997,225.399994,218.820007,224.610001,202.119553,4229400
2019-12-09,224.610001,224.649994,221.770004,221.809998,199.599945,2134600
2019-12-10,221.669998,222.880005,220.550003,221.880005,199.662918,1854100
2019-12-11,222.250000,222.850006,220.839996,221.190002,199.042038,1778600
2019-12-12,221.910004,226.779999,220.600006,226.050003,203.415375,2974300
2019-12-13,226.720001,227.990005,223.699997,225.000000,202.470490,1908200
2019-12-16,228.500000,230.699997,227.869995,228.039993,205.206100,3218400
2019-12-17,230.000000,232.070007,228.800003,231.149994,208.004745,3590000
2019-12-18,231.970001,232.199997,229.940002,230.449997,207.374786,2280800
2019-12-19,230.949997,231.389999,228.960007,229.940002,206.915863,2418100
2019-12-20,230.960007,231.289993,228.619995,228.929993,206.007004,3715500
2019-12-23,229.660004,230.479996,228.410004,229.089996,206.150986,1670400
2019-12-24,228.979996,229.949997,228.369995,229.910004,206.888870,467700
2019-12-26,230.259995,232.199997,229.990005,231.210007,208.058670,1704000
2019-12-27,231.809998,232.210007,230.470001,230.660004,207.563782,1343900
2019-12-30,231.679993,231.679993,229.500000,229.800003,206.789902,1494500
2019-12-31,229.710007,229.970001,228.669998,229.929993,206.906876,1447200
2020-01-02,231.000000,234.639999,230.160004,234.320007,210.857285,3736300
2020-01-03,231.600006,232.610001,230.300003,231.580002,208.391663,2274500
2020-01-06,229.929993,234.020004,229.490005,233.949997,210.524323,3329300
2020-01-07,235.000000,237.770004,234.759995,235.490005,211.910172,5255200
2020-01-08,235.679993,239.750000,235.479996,237.759995,213.952850,3564700
2020-01-09,241.339996,243.399994,239.820007,242.600006,218.308197,3980700
2020-01-10,242.750000,243.389999,241.389999,242.110001,217.867279,2248100
2020-01-13,244.440002,246.110001,243.000000,245.210007,220.656891,3359200
2020-01-14,245.320007,248.520004,244.600006,245.660004,221.061829,4302800
2020-01-15,242.000000,249.500000,239.160004,245.210007,220.656891,5411200
2020-01-16,247.009995,249.820007,246.229996,249.720001,224.715286,3968400
2020-01-17,250.229996,250.460007,248.000000,249.460007,224.481339,3108400
2020-01-21,247.210007,248.850006,245.600006,245.699997,221.097794,2492400
2020-01-22,246.610001,248.520004,246.339996,247.050003,222.312653,2030900
2020-01-23,244.500000,247.000000,242.880005,245.580002,220.989792,2806800
2020-01-24,245.070007,245.710007,240.600006,241.919998,217.696320,2877400
2020-01-27,236.369995,238.990005,235.009995,238.139999,214.294785,2506200
2020-01-28,239.490005,243.580002,238.050003,242.580002,218.290207,3123000
2020-01-29,244.520004,246.500000,239.570007,240.119995,216.076553,3711600
2020-01-30,237.690002,244.339996,236.729996,244.130005,219.684982,3261700
2020-01-31,241.990005,242.889999,236.880005,237.750000,213.943832,3482800
2020-02-03,238.360001,242.389999,238.050003,239.009995,215.077682,2733000
2020-02-04,242.880005,243.740005,241.550003,241.940002,217.714294,3052500
2020-02-05,244.990005,245.130005,243.000000,244.300003,219.837982,3126600
2020-02-06,245.350006,245.770004,241.179993,241.820007,217.606323,2225600
2020-02-07,239.750000,240.520004,236.550003,238.000000,214.168839,3006500
2020-02-10,237.399994,237.869995,235.460007,237.360001,213.592911,2591300
2020-02-11,239.000000,239.550003,236.220001,236.460007,212.783020,2238800
2020-02-12,238.009995,241.179993,237.720001,238.649994,214.753738,2119200
2020-02-13,237.850006,238.970001,236.570007,238.350006,214.483765,1461300
2020-02-14,237.940002,239.009995,236.229996,237.080002,213.340973,1718700
2020-02-18,236.550003,237.070007,231.199997,233.210007,209.858459,2736500
2020-02-19,235.000000,237.800003,233.279999,237.330002,213.565918,2207100
2020-02-20,236.410004,236.899994,231.250000,232.729996,209.426483,3183700
2020-02-21,230.910004,231.800003,228.369995,230.619995,207.527817,3081600
2020-02-24,223.229996,226.690002,222.539993,224.539993,202.056610,4139400
2020-02-25,224.779999,225.869995,215.889999,217.610001,195.820526,5343100
2020-02-26,218.699997,220.000000,214.759995,215.779999,194.173721,4171100
2020-02-27,210.490005,213.479996,205.369995,205.690002,185.094009,5848200
2020-02-28,199.089996,202.250000,194.850006,200.770004,181.771332,6727100
2020-03-02,201.410004,209.619995,197.630005,209.470001,189.648071,5285500
2020-03-03,209.000000,211.789993,202.119995,203.429993,184.179581,5677200
2020-03-04,205.839996,208.919998,202.699997,208.740005,188.987122,3520400
2020-03-05,201.330002,203.470001,196.949997,198.789993,179.978683,4151500
2020-03-06,190.679993,196.300003,189.279999,192.850006,174.600845,5071900
2020-03-09,173.580002,179.250000,170.160004,172.809998,156.457169,6443000
2020-03-10,181.619995,185.399994,173.289993,184.350006,166.905151,6803900
2020-03-11,178.479996,180.770004,170.970001,171.889999,155.624207,5314000
2020-03-12,160.000000,166.750000,150.000000,150.679993,136.421295,8357700
2020-03-13,162.820007,177.559998,152.350006,177.169998,160.404602,6368400
2020-03-16,150.229996,169.539993,150.000000,154.660004,140.024658,6888000
2020-03-17,157.000000,166.740005,150.000000,158.669998,143.655212,6876300
2020-03-18,150.000000,155.970001,135.410004,140.020004,126.770042,9543200
2020-03-19,137.380005,152.490005,130.850006,149.490005,135.343933,6548200
2020-03-20,148.990005,149.190002,138.289993,138.410004,125.312393,7561300
2020-03-23,136.029999,141.940002,133.259995,134.970001,122.197922,5472600
2020-03-24,144.320007,153.899994,143.630005,153.600006,139.064987,6647400
2020-03-25,154.600006,162.210007,145.320007,155.130005,140.450226,8587800
2020-03-26,156.369995,167.660004,154.309998,165.789993,150.101456,6762200
2020-03-27,159.080002,163.729996,157.000000,158.339996,143.356461,4186700
2020-03-30,158.520004,160.429993,153.179993,159.619995,144.515320,4152800
2020-03-31,158.130005,161.100006,153.720001,154.589996,139.961304,3588200
2020-04-01,146.100006,149.570007,145.000000,145.289993,131.541367,4689100
2020-04-02,143.020004,150.449997,141.669998,149.929993,135.742310,4446900
2020-04-03,149.199997,150.919998,145.229996,146.929993,133.026169,2801600
2020-04-06,155.470001,158.929993,153.770004,158.229996,143.256866,4689400
2020-04-07,166.000000,169.139999,162.449997,166.020004,150.309677,4953500
2020-04-08,168.550003,178.100006,168.550003,176.960007,160.214478,5194800
2020-04-09,180.580002,187.330002,179.770004,184.259995,166.823669,6445800
2020-04-13,183.850006,184.970001,179.130005,179.179993,162.224380,4774300
2020-04-14,182.350006,183.380005,174.539993,178.229996,161.364258,4149600
2020-04-15,170.630005,181.679993,169.149994,178.520004,161.626816,6042700
2020-04-16,177.220001,178.440002,172.389999,177.039993,160.286880,4662200
2020-04-17,183.490005,185.279999,178.289993,183.490005,166.126526,5426700
2020-04-20,179.699997,186.320007,178.020004,180.399994,163.328949,4674800
2020-04-21,175.440002,179.199997,173.660004,173.809998,157.362564,3819000
2020-04-22,177.500000,178.179993,174.470001,175.979996,159.327209,2314500
2020-04-23,177.000000,179.070007,174.449997,175.050003,158.485184,2013300
2020-04-24,177.000000,177.949997,173.490005,177.000000,160.250641,2024400
2020-04-27,179.100006,184.250000,178.720001,183.539993,166.171799,2743100
2020-04-28,189.160004,190.419998,184.869995,187.009995,169.313446,3344700
2020-04-29,192.610001,193.720001,189.570007,190.029999,172.047653,3086300
2020-04-30,186.000000,187.550003,182.899994,183.419998,166.063126,2695400
2020-05-01,179.000000,179.600006,176.649994,177.100006,160.341232,2650200
2020-05-04,175.000000,176.309998,171.720001,176.029999,159.372452,2990100
2020-05-05,179.100006,182.600006,178.139999,178.300003,161.427658,3272600
2020-05-06,179.679993,181.199997,175.210007,176.919998,160.178223,2408700
2020-05-07,179.179993,183.380005,179.179993,182.320007,165.067245,2480100
2020-05-08,185.029999,185.910004,182.740005,185.389999,167.846741,2277500
2020-05-11,182.539993,184.850006,181.259995,183.160004,165.827759,2212200
2020-05-12,183.889999,184.300003,176.750000,177.210007,160.440796,3549200
2020-05-13,175.660004,176.880005,170.759995,171.800003,155.542725,3445300
2020-05-14,169.039993,174.779999,165.360001,174.449997,157.941971,4176700
2020-05-15,173.479996,174.089996,170.580002,171.869995,155.606125,2867800
2020-05-18,177.710007,183.100006,175.240005,181.880005,164.668884,4505800
2020-05-19,180.559998,182.190002,177.720001,177.830002,161.002121,2210500
2020-05-20,180.949997,183.830002,180.300003,181.440002,164.270523,2599900
2020-05-21,180.199997,181.169998,177.679993,180.100006,163.057312,2153500
2020-05-22,180.029999,180.639999,178.059998,179.929993,162.903397,2176400
2020-05-26,185.630005,197.100006,185.220001,196.059998,177.507034,5971200
2020-05-27,203.000000,210.710007,200.009995,209.660004,189.820084,8182100
2020-05-28,210.839996,211.309998,201.210007,201.220001,182.178757,4886100
2020-05-29,197.229996,200.919998,194.649994,196.490005,179.008377,3822600
2020-06-01,197.309998,201.770004,195.119995,199.929993,182.142319,2230800
2020-06-02,203.770004,206.500000,201.320007,204.139999,185.977722,4128700
2020-06-03,208.490005,211.929993,206.429993,210.570007,191.835678,3471900
2020-06-04,208.789993,214.990005,207.960007,214.820007,195.707535,3522300
2020-06-05,222.000000,222.979996,217.660004,217.919998,198.531754,4737600
2020-06-08,220.020004,222.259995,218.240005,220.809998,201.164612,3260300
2020-06-09,215.740005,220.020004,215.160004,218.100006,198.695770,2478400
2020-06-10,217.389999,219.850006,212.800003,213.520004,194.523239,3091200
2020-06-11,204.699997,206.899994,194.020004,194.130005,176.858353,4923400
2020-06-12,200.619995,202.940002,196.210007,201.779999,183.827728,3380800
2020-06-15,195.729996,206.990005,195.149994,206.309998,187.954681,3467400
2020-06-16,214.979996,214.979996,203.729996,209.589996,190.942856,3099100
2020-06-17,210.000000,210.789993,205.440002,206.190002,187.845367,1798300
2020-06-18,203.990005,207.259995,202.669998,203.839996,185.704422,2051700
2020-06-19,207.050003,207.419998,200.970001,201.630005,183.691086,4962400
2020-06-22,200.990005,204.580002,200.000000,203.419998,185.321808,1806900
2020-06-23,206.500000,207.509995,203.639999,204.779999,186.560791,2451800
2020-06-24,202.339996,202.610001,197.380005,198.020004,180.402298,2756700
2020-06-25,197.860001,207.389999,197.610001,207.100006,188.674377,3466500
2020-06-26,199.000000,200.240005,188.509995,189.190002,172.357880,9530700
2020-06-29,191.380005,193.899994,188.660004,193.470001,176.257050,3736000
2020-06-30,193.839996,198.410004,193.619995,197.619995,180.037796,3102800
2020-07-01,198.880005,199.740005,195.520004,197.570007,179.992294,2620100
2020-07-02,202.500000,203.000000,197.130005,197.399994,179.837418,2699400
2020-07-06,201.339996,207.789993,201.130005,207.360001,188.911285,3567700
2020-07-07,205.500000,205.710007,199.190002,199.360001,181.623016,2853500
2020-07-08,199.539993,203.250000,199.020004,202.250000,184.255936,2789700
2020-07-09,202.110001,202.500000,195.000000,196.830002,179.318115,3160100
2020-07-10,196.869995,206.320007,196.830002,205.559998,187.271423,4414800
2020-07-13,209.000000,212.979996,207.000000,208.880005,190.296051,4449600
2020-07-14,211.429993,214.300003,207.009995,214.009995,194.969650,5202000
2020-07-15,224.369995,225.240005,214.690002,216.899994,197.602509,12516700
2020-07-16,213.509995,220.460007,213.500000,214.669998,195.570862,5769600
2020-07-17,214.899994,215.169998,211.250000,211.410004,192.600937,3614300
2020-07-20,210.729996,213.169998,210.250000,211.710007,192.874252,2268700
2020-07-21,212.250000,213.809998,210.389999,212.020004,193.156677,3393500
2020-07-22,210.500000,211.000000,205.350006,206.000000,187.672272,4978400
2020-07-23,205.100006,206.020004,202.050003,203.020004,184.957382,4088600
2020-07-24,203.000000,204.929993,201.320007,201.470001,183.545288,3191500
2020-07-27,200.100006,204.179993,199.589996,203.020004,184.957382,2601200
2020-07-28,201.910004,203.600006,201.089996,201.619995,183.681946,2139600
2020-07-29,201.699997,203.889999,199.619995,202.580002,184.556580,2635000
2020-07-30,199.500000,199.990005,196.300003,199.529999,181.777908,3057900
2020-07-31,199.839996,199.839996,196.509995,197.960007,180.347580,2399700
2020-08-03,198.490005,199.880005,196.529999,199.389999,181.650360,2294600
2020-08-04,199.350006,201.720001,198.479996,201.639999,183.700180,1944700
2020-08-05,203.169998,204.809998,203.009995,204.520004,186.323929,2232400
2020-08-06,205.000000,206.289993,203.830002,204.250000,186.077972,1882400
2020-08-07,203.479996,208.800003,202.449997,208.270004,189.740311,3075000
2020-08-10,209.589996,210.639999,208.039993,209.380005,190.751556,2432800
2020-08-11,212.720001,216.949997,210.529999,211.059998,192.282089,4042700
2020-08-12,214.699997,215.949997,209.270004,212.130005,193.256912,2439400
2020-08-13,210.410004,212.199997,207.690002,208.389999,189.849655,2219900
2020-08-14,207.460007,209.479996,206.610001,207.970001,189.466995,2287600
2020-08-17,207.000000,207.850006,202.529999,203.070007,185.002975,3922600
2020-08-18,203.449997,203.580002,201.100006,201.309998,183.399521,3067900
2020-08-19,202.399994,206.100006,201.770004,203.020004,184.957382,2458500
2020-08-20,200.759995,203.279999,200.339996,201.850006,183.891495,1764200
2020-08-21,200.110001,203.350006,199.820007,202.429993,184.419876,1780900
2020-08-24,203.110001,207.429993,201.320007,207.339996,188.893051,3097400
2020-08-25,209.990005,210.490005,205.169998,206.000000,187.672272,2627600
2020-08-26,205.889999,207.279999,205.029999,207.220001,188.783737,2563200
2020-08-27,206.679993,213.000000,206.410004,210.149994,191.453033,3692400
2020-08-28,211.889999,212.000000,207.089996,207.710007,189.230148,3697400
2020-08-31,205.500000,206.410004,203.630005,204.869995,187.772827,3046200
2020-09-01,203.600006,206.710007,203.009995,205.460007,188.313599,2457000
2020-09-02,205.789993,210.929993,205.369995,210.039993,192.511353,3565200
2020-09-03,211.750000,215.229996,205.830002,207.559998,190.238327,3533500
2020-09-04,210.889999,213.350006,205.320007,210.940002,193.336243,3668900
2020-09-08,209.509995,209.960007,201.270004,202.479996,185.582245,4574700
2020-09-09,204.190002,204.830002,202.029999,202.220001,185.343979,4681400
2020-09-10,203.729996,205.350006,199.550003,200.009995,183.318375,2510300
2020-09-11,200.240005,201.910004,198.949997,200.919998,184.152481,2376400
2020-09-14,203.300003,203.300003,200.669998,201.339996,184.537415,2756900
2020-09-15,202.000000,202.589996,197.979996,198.000000,181.476120,3717600
2020-09-16,198.490005,203.800003,198.070007,200.679993,183.932510,3571400
2020-09-17,198.210007,199.889999,194.509995,194.830002,178.570694,4274800
2020-09-18,195.009995,196.649994,192.380005,194.860001,178.598206,9066300
2020-09-21,189.899994,194.169998,187.470001,194.000000,177.809982,4871300
2020-09-22,194.000000,196.139999,188.429993,191.619995,175.628601,3355800
2020-09-23,192.000000,192.919998,185.869995,186.119995,170.587570,3116100
2020-09-24,188.979996,197.460007,187.050003,195.110001,178.827347,5114600
2020-09-25,192.960007,195.389999,189.610001,194.949997,178.680664,3106000
2020-09-28,197.779999,201.869995,197.149994,199.070007,182.456833,3280100
2020-09-29,198.160004,198.770004,195.429993,196.789993,180.367111,2400000
2020-09-30,198.679993,203.080002,198.360001,200.970001,184.198242,3075800
2020-10-01,201.529999,203.130005,197.869995,198.550003,181.980255,2288700
2020-10-02,195.339996,200.699997,195.289993,199.899994,183.217590,2541200
2020-10-05,201.929993,202.839996,199.589996,201.800003,184.959045,2551600
2020-10-06,204.250000,206.089996,199.899994,201.089996,184.308258,2833100
2020-10-07,203.899994,205.000000,201.169998,203.600006,186.608826,2326600
2020-10-08,205.149994,208.160004,204.110001,207.979996,190.623245,2330600
2020-10-09,208.759995,209.809998,206.070007,207.539993,190.219955,3040900
2020-10-12,207.410004,214.889999,207.410004,214.119995,196.250885,3474200
2020-10-13,214.009995,214.110001,209.179993,210.809998,193.217117,3317300
2020-10-14,213.880005,214.449997,210.270004,211.229996,193.602005,7550100
2020-10-15,209.580002,210.729996,206.899994,208.600006,191.191544,4325700
2020-10-16,208.320007,210.000000,205.809998,206.210007,189.001007,3244500
2020-10-19,207.389999,207.910004,204.589996,205.690002,188.524399,3235300
2020-10-20,206.699997,211.380005,206.470001,208.029999,190.669067,3335500
2020-10-21,207.389999,207.949997,202.009995,202.910004,185.976379,3083600
2020-10-22,203.199997,206.369995,202.199997,205.399994,188.258560,2136900
2020-10-23,206.759995,208.210007,204.020004,205.039993,187.928665,2110200
2020-10-26,202.490005,202.809998,198.509995,201.139999,184.354080,3249700
2020-10-27,200.000000,200.589996,195.410004,195.679993,179.349747,3430400
2020-10-28,191.309998,193.369995,188.940002,189.770004,173.932953,4214600
2020-10-29,189.800003,192.350006,186.899994,189.940002,174.088776,3581200
2020-10-30,189.509995,190.399994,185.520004,189.039993,173.263870,3658800
2020-11-02,192.000000,192.699997,188.229996,190.199997,174.327072,2459600
2020-11-03,193.940002,199.000000,193.220001,197.929993,181.411972,4545500
2020-11-04,196.250000,200.820007,194.899994,197.869995,181.356979,3868500
2020-11-05,199.649994,204.119995,199.059998,202.960007,186.022232,2892800
2020-11-06,204.339996,204.389999,200.419998,201.259995,184.464066,2475100
2020-11-09,214.490005,218.000000,209.369995,214.929993,196.993271,6960500
2020-11-10,215.250000,218.380005,211.179993,217.470001,199.321304,4166500
2020-11-11,218.639999,219.919998,215.029999,218.050003,199.852921,2680700
2020-11-12,215.220001,216.860001,212.399994,214.509995,196.608353,3005500
2020-11-13,215.850006,220.960007,215.410004,219.080002,200.796936,2832100
2020-11-16,223.529999,224.600006,220.029999,222.380005,203.821548,3004700
2020-11-17,220.020004,224.850006,218.330002,224.649994,205.902100,2722900
2020-11-18,225.000000,227.720001,223.509995,224.300003,205.581314,2856200
2020-11-19,224.300003,224.940002,222.110001,224.570007,205.828796,1505200
2020-11-20,223.000000,224.809998,222.630005,223.350006,204.710602,1848100
2020-11-23,226.059998,230.000000,225.729996,228.830002,209.733276,3371300
2020-11-24,231.100006,238.119995,230.630005,237.500000,217.679718,3915200
2020-11-25,235.000000,237.449997,232.429993,236.539993,216.799835,2272800
2020-11-27,237.000000,237.300003,233.789993,235.399994,215.754974,1050400
2020-11-30,232.050003,235.000000,230.360001,230.580002,211.337234,2705400
