Date,Open,High,Low,Close,Adj Close,Volume
2013-05-16,100.239998,100.790001,98.730003,98.940002,87.641930,1776300
2013-05-17,99.449997,100.080002,98.860001,100.050003,88.625214,2222600
2013-05-20,100.059998,101.559998,99.599998,101.180000,89.626122,2390900
2013-05-21,101.389999,103.050003,101.250000,102.169998,90.503098,2796900
2013-05-22,102.080002,102.900002,99.000000,99.650002,88.270874,3251200
2013-05-23,98.629997,99.709999,98.000000,99.099998,87.783669,1649000
2013-05-24,98.669998,98.669998,97.349998,97.820000,86.649841,2543100
2013-05-28,98.820000,99.099998,95.970001,96.529999,85.507149,4178600
2013-05-29,96.480003,97.500000,96.080002,96.550003,85.524849,2446000
2013-05-30,96.750000,97.099998,95.879997,96.519997,85.498314,2947600
2013-05-31,96.250000,97.970001,96.120003,96.339996,85.338852,2273500
2013-06-03,96.510002,97.709999,96.019997,97.699997,86.543549,2263600
2013-06-04,97.639999,99.000000,97.449997,98.379997,87.145897,3045500
2013-06-05,98.000000,98.199997,96.180000,97.089996,86.003204,2174500
2013-06-06,97.010002,97.519997,95.639999,96.839996,85.781715,2478500
2013-06-07,97.739998,99.839996,97.480003,99.779999,88.386024,2508400
2013-06-10,99.860001,99.980003,98.540001,98.660004,87.393921,1842300
2013-06-11,97.610001,98.790001,97.110001,98.040001,86.844734,1563000
2013-06-12,98.580002,98.900002,97.279999,97.489998,86.357491,1289900
2013-06-13,97.410004,99.849998,97.099998,99.580002,88.344795,1424300
2013-06-14,99.510002,100.750000,98.720001,99.120003,87.936699,1534900
2013-06-17,100.129997,100.199997,97.680000,98.410004,87.306808,2504600
2013-06-18,98.620003,100.379997,98.239998,99.480003,88.256073,2195300
2013-06-19,100.959999,103.470001,99.260002,100.540001,89.196480,4496600
2013-06-20,97.839996,97.970001,95.169998,95.709999,84.911423,4945600
2013-06-21,96.500000,97.029999,94.669998,96.459999,85.576790,3632400
2013-06-24,95.370003,96.699997,94.599998,95.900002,85.079994,2710500
2013-06-25,97.050003,98.309998,96.680000,97.190002,86.224449,2240600
2013-06-26,98.070000,99.349998,97.989998,98.370003,87.271309,2777200
2013-06-27,99.150002,99.529999,98.730003,99.370003,88.158501,1941500
2013-06-28,98.910004,99.589996,98.580002,98.580002,87.457619,2245400
2013-07-01,98.720001,99.730003,98.550003,98.889999,87.732643,1975900
2013-07-02,98.760002,99.419998,97.940002,98.269997,87.182579,1740900
2013-07-03,97.879997,98.250000,97.540001,97.769997,86.739014,783900
2013-07-05,98.589996,99.199997,98.180000,98.959999,87.794724,1056300
2013-07-08,99.180000,99.500000,98.629997,98.830002,87.679413,1913400
2013-07-09,99.500000,106.349998,99.389999,103.150002,91.512001,15122500
2013-07-10,102.680000,106.470001,102.010002,103.000000,91.378929,6783500
2013-07-11,104.000000,105.980003,103.910004,104.400002,92.621002,3983100
2013-07-12,102.070000,103.309998,101.580002,102.290001,90.749031,5071300
2013-07-15,102.279999,103.930000,102.139999,103.699997,91.999947,2218200
2013-07-16,103.379997,103.980003,102.949997,103.510002,91.831375,1905800
2013-07-17,103.599998,104.949997,103.059998,104.260002,92.496780,2141400
2013-07-18,103.919998,108.980003,103.849998,108.660004,96.400330,4659400
2013-07-19,108.449997,108.449997,107.330002,108.029999,95.841415,2387500
2013-07-22,108.070000,108.879997,107.650002,107.750000,95.593002,2305200
2013-07-23,107.940002,108.000000,106.449997,106.790001,94.741310,2080100
2013-07-24,106.910004,107.199997,105.779999,105.879997,93.933990,1280500
2013-07-25,105.889999,106.110001,101.949997,104.870003,93.037964,3956100
2013-07-26,104.690002,105.279999,104.139999,104.580002,92.780647,1831700
2013-07-29,104.099998,104.570000,103.230003,103.389999,91.724922,1301400
2013-07-30,104.129997,104.400002,103.320000,103.559998,91.875725,1241400
2013-07-31,102.000000,106.959999,102.000000,106.000000,94.040466,5473500
2013-08-01,106.790001,110.330002,106.540001,110.000000,97.589134,5120900
2013-08-02,108.730003,110.080002,108.699997,109.150002,96.835045,1717600
2013-08-05,109.000000,109.720001,108.750000,109.419998,97.074593,1429400
2013-08-06,109.330002,109.849998,108.360001,108.769997,96.497917,1567800
2013-08-07,108.019997,108.540001,107.529999,107.980003,95.797081,1598300
2013-08-08,108.570000,109.290001,108.500000,109.080002,96.772942,1596400
2013-08-09,108.529999,109.180000,107.919998,108.220001,96.009964,1134200
2013-08-12,107.580002,109.309998,107.470001,109.040001,96.737450,1720300
2013-08-13,108.879997,109.730003,108.199997,108.610001,96.355980,1603500
2013-08-14,108.610001,109.089996,107.720001,108.629997,96.373718,1219200
2013-08-15,108.000000,108.430000,107.339996,108.040001,95.850288,2224200
2013-08-16,108.050003,108.959999,107.430000,108.680000,96.418076,1782900
2013-08-19,108.330002,109.199997,108.040001,108.669998,96.409203,1804400
2013-08-20,108.599998,109.900002,108.029999,109.209999,96.888283,1525900
2013-08-21,108.989998,109.050003,107.510002,108.070000,95.876907,1555900
2013-08-22,108.230003,110.790001,108.110001,110.610001,98.130333,1348700
2013-08-23,110.610001,110.889999,109.720001,110.690002,98.201271,1193400
2013-08-26,110.800003,113.339996,110.750000,112.040001,99.398979,2502600
2013-08-27,110.500000,111.120003,107.699997,108.449997,96.214020,2348200
2013-08-28,108.449997,109.349998,107.930000,108.500000,96.258347,1119400
2013-08-29,108.500000,109.500000,108.260002,108.580002,96.329369,927400
2013-08-30,108.760002,108.790001,106.839996,107.360001,95.246979,1194400
2013-09-03,108.449997,108.730003,106.779999,107.599998,95.459930,1555100
2013-09-04,107.440002,107.900002,107.120003,107.610001,95.468811,1665800
2013-09-05,107.470001,109.470001,107.470001,109.050003,96.746315,1460500
2013-09-06,109.339996,109.790001,107.400002,108.160004,96.088928,1511800
2013-09-09,108.400002,109.190002,107.629997,109.099998,96.924011,2203000
2013-09-10,109.779999,111.500000,109.739998,110.589996,98.247719,1677300
2013-09-11,110.529999,110.669998,109.519997,110.250000,97.945686,1356400
2013-09-12,110.099998,110.120003,107.739998,108.389999,96.293243,2306500
2013-09-13,108.720001,108.900002,106.379997,107.239998,95.271591,2974200
2013-09-16,108.849998,111.000000,108.559998,109.570000,97.341568,2673200
2013-09-17,109.889999,111.480003,109.790001,110.680000,98.327705,2575500
2013-09-18,113.199997,116.949997,112.500000,116.250000,103.276031,6671000
2013-09-19,114.629997,117.379997,114.540001,116.830002,103.791336,3291200
2013-09-20,117.480003,118.309998,116.709999,116.830002,103.791336,2624800
2013-09-23,115.169998,116.000000,114.120003,114.910004,102.085579,2022300
2013-09-24,114.849998,115.879997,114.589996,114.720001,101.916771,1291200
2013-09-25,115.040001,115.129997,112.919998,113.570000,100.895126,2426100
2013-09-26,113.970001,114.730003,112.870003,113.559998,100.886276,1660200
2013-09-27,113.019997,113.930000,112.919998,113.769997,101.072807,1052100
2013-09-30,112.570000,114.750000,112.440002,114.110001,101.374901,1709900
2013-10-01,114.239998,115.320000,113.870003,115.260002,102.396523,1456300
2013-10-02,114.510002,115.360001,113.919998,115.279999,102.414299,1198500
2013-10-03,114.870003,115.169998,111.800003,113.550003,100.877373,2162800
2013-10-04,113.440002,114.980003,113.029999,114.730003,101.925690,1143100
2013-10-07,113.750000,114.360001,112.610001,113.690002,101.001724,1264700
2013-10-08,113.580002,114.000000,111.959999,112.080002,99.571434,1164200
2013-10-09,112.330002,113.139999,111.250000,112.580002,100.015633,1518900
2013-10-10,113.900002,115.110001,113.220001,115.059998,102.218826,1246900
2013-10-11,114.459999,115.889999,114.010002,115.870003,102.938438,1041400
2013-10-14,115.290001,115.480003,114.330002,115.370003,102.494240,899800
2013-10-15,116.910004,122.500000,116.849998,120.080002,106.678589,6195500
2013-10-16,119.870003,124.349998,119.699997,123.260002,109.503693,4127600
2013-10-17,121.980003,125.269997,121.570000,125.190002,111.218300,4344800
2013-10-18,125.269997,126.629997,124.709999,126.440002,112.328812,2023900
2013-10-21,126.220001,127.870003,125.919998,127.410004,113.190559,2227800
2013-10-22,128.869995,132.300003,128.860001,129.690002,115.216103,4792200
2013-10-23,128.669998,130.100006,128.259995,129.820007,115.331581,2649900
2013-10-24,130.479996,131.990005,130.070007,131.570007,116.886269,2299400
2013-10-25,131.960007,132.550003,131.169998,132.059998,117.321571,2464100
2013-10-28,131.419998,133.639999,131.229996,132.529999,117.739143,3100600
2013-10-29,133.289993,133.389999,132.000000,133.139999,118.281029,1826700
2013-10-30,133.050003,133.839996,132.119995,132.809998,117.987854,2302000
2013-10-31,132.020004,132.559998,129.809998,131.000000,116.379868,3417500
2013-11-01,131.770004,134.740005,131.580002,134.649994,119.622528,3728600
2013-11-04,134.649994,136.059998,134.089996,135.119995,120.040054,2474500
2013-11-05,134.369995,136.889999,133.789993,136.229996,121.026192,2670600
2013-11-06,136.809998,136.979996,131.919998,132.770004,117.952339,5439500
2013-11-07,133.050003,133.350006,130.250000,130.550003,115.980080,2846400
2013-11-08,130.289993,132.729996,130.279999,132.570007,117.774666,2676700
2013-11-11,131.979996,133.169998,131.600006,132.520004,117.730240,1805000
2013-11-12,131.800003,136.100006,130.809998,134.630005,119.604752,4789000
2013-11-13,134.119995,135.889999,133.330002,135.289993,120.191093,3447600
2013-11-14,135.410004,136.500000,135.039993,136.440002,121.212746,3123700
2013-11-15,138.460007,139.940002,137.889999,138.649994,123.176147,3644900
2013-11-18,138.589996,139.770004,136.789993,137.139999,121.834610,2965700
2013-11-19,137.169998,137.320007,133.929993,134.000000,119.045074,2960600
2013-11-20,134.350006,135.740005,134.190002,134.580002,119.560318,1716000
2013-11-21,135.320007,138.860001,135.250000,138.380005,122.936272,2920800
2013-11-22,138.100006,138.449997,135.940002,137.070007,121.772438,1680100
2013-11-25,137.809998,137.979996,136.710007,137.220001,121.905708,1234500
2013-11-26,137.300003,138.619995,137.009995,137.809998,122.429840,1495000
2013-11-27,138.699997,140.279999,138.509995,139.860001,124.251038,1358600
2013-11-29,140.449997,140.550003,138.509995,138.699997,123.220505,733100
2013-12-02,139.149994,140.960007,138.729996,140.210007,124.561996,1953400
2013-12-03,139.460007,140.000000,137.679993,138.039993,122.634186,1927300
2013-12-04,137.660004,140.000000,136.809998,138.710007,123.229401,1187900
2013-12-05,137.899994,139.669998,137.669998,138.220001,122.794106,1161200
2013-12-06,139.990005,140.169998,139.070007,139.389999,123.833549,1216500
2013-12-09,139.820007,140.000000,139.110001,139.809998,124.206619,1349300
2013-12-10,139.660004,140.179993,138.220001,138.490005,123.166153,1538700
2013-12-11,138.880005,139.000000,136.350006,136.509995,121.405174,1451900
2013-12-12,136.559998,137.529999,136.270004,136.339996,121.253990,1795700
2013-12-13,138.009995,138.880005,137.009995,137.899994,122.641357,2583700
2013-12-16,139.589996,140.970001,138.880005,139.850006,124.375618,3549800
2013-12-17,139.800003,140.169998,138.500000,139.089996,123.699722,2697000
2013-12-18,138.100006,140.240005,137.360001,139.720001,124.260017,4825100
2013-12-19,139.610001,140.020004,137.759995,139.690002,124.233360,2688900
2013-12-20,139.520004,143.729996,139.229996,142.710007,126.919159,3350200
2013-12-23,143.309998,143.440002,141.619995,142.190002,126.456696,1461000
2013-12-24,142.240005,142.380005,141.139999,142.000000,126.287720,750600
2013-12-26,142.649994,143.520004,142.330002,143.300003,127.443878,1246400
2013-12-27,143.279999,143.860001,142.740005,143.429993,127.559464,923500
2013-12-30,143.479996,143.880005,142.860001,143.050003,127.221550,889300
2013-12-31,143.009995,144.130005,143.000000,143.770004,127.861877,1102600
2014-01-02,142.899994,144.389999,139.570007,139.770004,124.304466,3360000
2014-01-03,140.330002,141.149994,139.910004,140.050003,124.553482,2779600
2014-01-06,142.699997,143.000000,138.259995,138.720001,123.370651,2995000
2014-01-07,139.339996,140.979996,138.990005,140.639999,125.078194,1702000
2014-01-08,141.039993,141.380005,139.990005,140.369995,124.838074,1632800
2014-01-09,140.509995,141.770004,139.949997,141.509995,125.851929,1451600
2014-01-10,141.199997,142.740005,140.410004,142.630005,126.848007,1714700
2014-01-13,141.350006,142.750000,140.240005,140.490005,124.944809,1565200
2014-01-14,140.949997,142.830002,139.729996,142.699997,126.910225,2344500
2014-01-15,142.779999,143.139999,141.940002,142.550003,126.776917,2692200
2014-01-16,141.919998,142.500000,140.949997,141.809998,126.118759,1928100
2014-01-17,140.610001,141.869995,140.089996,140.509995,124.962585,2293000
2014-01-21,141.710007,142.619995,140.800003,142.149994,126.421204,2509000
2014-01-22,142.750000,142.839996,141.630005,142.300003,126.554588,1337100
2014-01-23,141.610001,141.990005,139.350006,140.240005,124.722542,1836300
2014-01-24,139.160004,139.389999,134.570007,134.580002,119.688690,3089300
2014-01-27,134.690002,135.779999,131.080002,131.949997,117.349800,4738700
2014-01-28,131.990005,134.639999,131.990005,134.339996,119.475288,3169700
2014-01-29,132.830002,134.000000,131.550003,131.850006,117.260826,2647600
2014-01-30,133.089996,134.830002,133.059998,133.770004,118.968369,1935900
2014-01-31,131.850006,134.960007,131.789993,133.320007,118.568161,1588500
2014-02-03,132.929993,135.059998,129.029999,129.440002,115.117531,3184000
2014-02-04,129.479996,130.929993,128.169998,130.419998,115.989021,2387000
2014-02-05,129.850006,130.919998,129.190002,129.970001,115.588852,2009200
2014-02-06,130.139999,131.860001,130.059998,130.839996,116.362572,1908400
2014-02-07,131.919998,133.070007,130.869995,131.759995,117.180786,2390500
2014-02-10,131.369995,132.059998,129.339996,129.880005,115.508812,3602500
2014-02-11,130.410004,133.779999,130.130005,133.149994,118.416985,3256000
2014-02-12,133.160004,133.809998,131.750000,133.000000,118.283607,1895700
2014-02-13,131.919998,133.339996,131.000000,133.070007,118.345879,1780700
2014-02-14,132.979996,134.550003,132.869995,133.919998,119.101807,1436200
2014-02-18,134.320007,134.770004,132.330002,132.789993,118.096825,2360500
2014-02-19,132.339996,133.509995,131.009995,131.350006,116.816139,2780900
2014-02-20,131.690002,133.509995,131.059998,132.990005,118.274651,1787000
2014-02-21,133.179993,135.210007,133.110001,134.899994,119.973328,1969400
2014-02-24,135.089996,136.979996,134.500000,134.869995,119.946663,2243200
2014-02-25,134.850006,134.869995,132.320007,132.839996,118.141258,2588900
2014-02-26,132.630005,133.970001,131.949997,132.369995,117.723282,1588100
2014-02-27,132.039993,133.839996,131.949997,133.550003,118.772758,1736100
2014-02-28,133.190002,134.429993,132.339996,133.330002,118.577080,1904700
2014-03-03,132.050003,134.289993,132.050003,133.380005,118.621544,1614300
2014-03-04,134.839996,137.649994,134.740005,137.089996,121.920982,2250100
2014-03-05,137.240005,137.600006,136.509995,136.910004,121.760918,1292200
2014-03-06,137.250000,137.639999,136.190002,137.289993,122.098877,1581300
2014-03-07,137.919998,138.600006,136.960007,137.429993,122.357071,1353800
2014-03-10,137.029999,138.389999,136.809998,137.860001,122.739914,1720700
2014-03-11,137.740005,138.070007,136.710007,137.289993,122.232422,1483500
2014-03-12,136.800003,138.139999,136.000000,137.789993,122.677559,1275600
2014-03-13,138.360001,139.289993,135.880005,136.679993,121.689323,2286000
2014-03-14,136.380005,137.750000,136.020004,136.759995,121.760544,2629200
2014-03-17,137.710007,138.610001,137.110001,137.580002,122.490631,3855000
2014-03-18,137.589996,139.190002,137.350006,138.570007,123.372032,2578900
2014-03-19,138.110001,141.169998,137.139999,138.380005,123.202919,3110400
2014-03-20,137.029999,137.729996,135.240005,136.500000,121.529091,3377700
2014-03-21,137.509995,138.000000,136.020004,136.789993,121.787277,5017900
2014-03-24,137.149994,137.199997,134.869995,134.949997,120.149071,3206900
2014-03-25,134.880005,135.679993,132.520004,134.160004,119.445732,4336800
2014-03-26,134.479996,135.309998,132.089996,132.119995,117.629471,2870700
2014-03-27,132.000000,132.639999,131.300003,132.110001,117.620522,3042800
2014-03-28,132.440002,133.399994,132.009995,132.009995,117.531509,5019100
2014-03-31,132.520004,133.240005,131.869995,132.559998,118.021210,4368000
2014-04-01,133.000000,134.110001,132.779999,134.110001,119.401215,2513800
2014-04-02,134.100006,135.199997,133.940002,134.759995,119.979919,1747800
2014-04-03,134.699997,136.119995,134.699997,135.300003,120.460701,1987600
2014-04-04,135.789993,136.600006,133.860001,134.350006,119.614899,1586500
2014-04-07,134.360001,135.009995,132.669998,132.979996,118.395142,2007500
2014-04-08,133.039993,133.399994,131.809998,132.910004,118.332802,2016100
2014-04-09,133.309998,134.490005,132.949997,134.000000,119.303299,1640400
2014-04-10,134.080002,134.309998,131.860001,132.059998,117.576035,2528300
2014-04-11,130.970001,132.759995,130.679993,131.229996,116.837067,1927200
2014-04-14,132.110001,132.860001,131.160004,132.000000,117.522652,2115200
2014-04-15,132.330002,132.990005,130.639999,132.169998,117.673996,2518400
2014-04-16,132.550003,134.039993,132.009995,133.750000,119.080673,2696500
2014-04-17,133.619995,135.970001,133.619995,135.550003,120.683273,2152300
2014-04-21,135.610001,136.779999,135.259995,136.270004,121.324287,2755300
2014-04-22,136.539993,137.770004,136.520004,137.029999,122.000946,2173900
2014-04-23,137.000000,137.149994,135.929993,136.330002,121.377739,1793300
2014-04-24,136.399994,137.089996,135.619995,136.080002,121.155167,1926700
2014-04-25,136.020004,136.039993,133.949997,134.210007,119.490257,1118500
2014-04-28,134.389999,136.020004,133.520004,134.529999,119.775139,1812300
2014-04-29,134.809998,135.720001,133.899994,135.470001,120.612053,1161200
2014-04-30,135.550003,136.809998,134.850006,136.250000,121.306534,1810000
2014-05-01,136.360001,137.000000,135.389999,136.240005,121.297577,813000
2014-05-02,136.110001,137.729996,136.110001,136.949997,121.929703,966700
2014-05-05,136.070007,136.460007,135.009995,135.850006,120.950378,959100
2014-05-06,135.289993,136.990005,135.050003,135.490005,120.629845,1411000
2014-05-07,136.210007,138.669998,136.009995,138.539993,123.345375,1874300
2014-05-08,135.809998,137.660004,135.800003,136.699997,121.707108,2394900
2014-05-09,136.000000,137.889999,135.210007,137.520004,122.437202,2138500
2014-05-12,138.029999,140.339996,137.919998,140.149994,124.778755,1726700
2014-05-13,140.289993,140.839996,139.889999,140.139999,124.769836,1085700
2014-05-14,140.000000,140.000000,138.910004,139.330002,124.048683,1682000
2014-05-15,139.279999,139.339996,137.550003,138.679993,123.469948,1260700
2014-05-16,138.820007,139.770004,137.910004,138.229996,123.069328,2067000
2014-05-19,138.100006,139.220001,137.839996,139.000000,123.754921,3897200
2014-05-20,139.080002,139.470001,136.970001,137.460007,122.383759,1968400
2014-05-21,138.300003,139.690002,138.029999,139.050003,123.799385,1586000
2014-05-22,138.839996,139.690002,138.339996,139.330002,124.048683,1550800
2014-05-23,139.720001,141.940002,139.309998,141.500000,125.980705,1198100
2014-05-27,142.020004,142.839996,141.619995,142.240005,126.639526,1894800
2014-05-28,142.240005,143.979996,142.199997,143.470001,127.734650,1491000
2014-05-29,143.880005,144.600006,143.300003,144.529999,128.678360,1275500
2014-05-30,144.369995,144.850006,143.940002,144.160004,128.348953,943200
2014-06-02,144.309998,144.990005,143.720001,144.250000,128.429092,1285500
2014-06-03,143.809998,144.649994,142.580002,142.949997,127.271622,1351100
2014-06-04,142.740005,143.309998,142.380005,143.000000,127.316216,1091200
2014-06-05,143.470001,143.990005,142.360001,142.649994,127.004578,1953400
2014-06-06,142.830002,143.300003,142.279999,142.699997,127.049034,2273800
2014-06-09,142.690002,144.399994,142.690002,143.649994,127.894882,1661900
2014-06-10,142.970001,143.910004,142.809998,143.789993,128.019531,1087800
2014-06-11,143.070007,143.089996,141.940002,142.750000,127.093636,1016000
2014-06-12,142.089996,142.279999,139.139999,139.210007,123.941818,1594000
2014-06-13,139.529999,140.699997,139.089996,140.270004,124.885628,1266600
2014-06-16,139.820007,140.479996,139.250000,139.449997,124.155464,1458400
2014-06-17,139.050003,141.070007,138.300003,140.309998,125.100624,1857000
2014-06-18,145.350006,149.369995,145.089996,148.949997,132.804047,5650700
2014-06-19,147.960007,149.330002,146.830002,147.600006,131.600357,3368900
2014-06-20,147.839996,148.460007,147.660004,148.119995,132.064072,2758700
2014-06-23,148.000000,149.679993,147.960007,148.880005,132.741669,2654200
2014-06-24,148.440002,151.149994,148.440002,149.679993,133.454895,3019400
2014-06-25,149.110001,151.889999,148.820007,151.419998,135.006317,2022300
2014-06-26,151.360001,151.679993,150.050003,151.500000,135.077621,1163000
2014-06-27,151.289993,151.759995,150.759995,151.410004,134.997375,1945500
2014-06-30,151.399994,151.669998,150.660004,151.380005,134.970657,1433000
2014-07-01,152.000000,152.839996,151.570007,152.380005,135.862274,1445000
2014-07-02,152.270004,153.240005,152.080002,152.270004,135.764191,1236300
2014-07-03,152.789993,153.740005,152.539993,153.610001,136.958923,660800
2014-07-07,152.860001,153.100006,151.380005,151.679993,135.238159,1147900
2014-07-08,151.369995,151.589996,149.820007,151.169998,134.783401,1207200
2014-07-09,151.610001,152.440002,150.809998,151.320007,134.917145,822400
2014-07-10,149.869995,150.880005,149.419998,150.259995,133.972046,984300
2014-07-11,150.149994,151.320007,149.919998,150.639999,134.310852,839100
2014-07-14,151.649994,151.910004,150.979996,151.070007,134.694275,1149100
2014-07-15,149.580002,152.669998,149.580002,151.899994,135.434326,1193500
2014-07-16,152.399994,154.500000,152.250000,154.380005,137.645477,1424700
2014-07-17,153.350006,155.309998,151.729996,151.899994,135.434326,1811900
2014-07-18,151.339996,153.149994,151.229996,152.869995,136.299133,1032400
2014-07-21,152.529999,153.309998,152.080002,152.350006,135.835556,1030500
2014-07-22,152.889999,153.929993,152.820007,153.289993,136.673615,1314300
2014-07-23,153.460007,153.889999,152.600006,152.679993,136.129776,966600
2014-07-24,153.029999,153.250000,152.330002,152.500000,135.969238,1009900
2014-07-25,152.000000,152.410004,150.800003,150.860001,134.507004,1269600
2014-07-28,150.899994,151.460007,148.300003,149.529999,133.321136,1652200
2014-07-29,148.500000,149.860001,147.039993,147.139999,131.190231,1706200
2014-07-30,147.360001,150.339996,147.360001,149.360001,133.169617,1390600
2014-07-31,148.070007,149.110001,146.639999,146.880005,130.958527,1519800
2014-08-01,146.630005,147.990005,145.929993,146.750000,130.842590,1709100
2014-08-04,147.309998,149.080002,146.949997,148.830002,132.697067,1444000
2014-08-05,147.839996,148.550003,146.149994,146.839996,130.922806,860700
2014-08-06,145.830002,146.419998,145.080002,145.470001,129.701233,1098000
2014-08-07,146.960007,148.410004,145.910004,146.020004,130.191711,1659200
2014-08-08,146.229996,147.919998,145.619995,147.850006,131.823334,825500
2014-08-11,148.809998,149.070007,147.720001,148.279999,132.206696,790900
2014-08-12,148.320007,149.190002,148.009995,148.429993,132.340469,495400
2014-08-13,149.000000,149.669998,148.919998,149.350006,133.160736,622500
2014-08-14,149.639999,149.720001,148.610001,149.639999,133.419250,529000
2014-08-15,150.039993,150.240005,147.500000,148.720001,132.598999,1071500
2014-08-18,149.289993,150.449997,149.229996,150.419998,134.114685,1066900
2014-08-19,150.509995,150.600006,149.910004,150.000000,133.740265,1062800
2014-08-20,150.160004,150.960007,149.990005,150.630005,134.301956,1476600
2014-08-21,151.029999,151.070007,150.000000,150.550003,134.230652,817400
2014-08-22,150.729996,150.729996,149.039993,149.460007,133.258820,1075900
2014-08-25,150.130005,150.539993,149.649994,149.789993,133.553040,619500
2014-08-26,150.000000,150.389999,149.179993,149.279999,133.098267,609100
2014-08-27,149.250000,149.800003,148.949997,149.100006,132.937790,696600
2014-08-28,148.789993,149.000000,147.029999,147.869995,131.841095,1364300
2014-08-29,148.399994,148.490005,147.649994,147.880005,131.850082,1227400
2014-09-02,148.720001,150.570007,148.369995,150.399994,134.096893,1416900
2014-09-03,150.479996,152.210007,150.369995,151.710007,135.264877,1479300
2014-09-04,152.220001,154.240005,151.690002,152.039993,135.559128,1748300
2014-09-05,151.550003,153.350006,150.100006,153.300003,136.682541,1208100
2014-09-08,152.539993,153.250000,151.889999,152.399994,136.057541,1349200
2014-09-09,152.190002,152.399994,150.690002,151.000000,134.807724,1001600
2014-09-10,150.949997,151.070007,150.009995,150.759995,134.593445,993200
2014-09-11,150.080002,152.990005,150.009995,152.529999,136.173691,1029100
2014-09-12,153.179993,154.089996,152.539993,153.770004,137.280685,1564600
2014-09-15,154.000000,154.320007,152.009995,154.039993,137.521713,1684600
2014-09-16,154.809998,155.059998,153.050003,154.660004,138.075241,2224400
2014-09-17,159.699997,161.649994,159.199997,159.710007,142.583725,4338900
2014-09-18,159.800003,161.250000,158.690002,158.929993,141.887344,3393100
2014-09-19,160.089996,160.259995,158.330002,158.330002,141.351700,4271100
2014-09-22,158.009995,158.850006,157.809998,157.860001,140.932114,1621300
2014-09-23,157.589996,159.000000,157.460007,158.000000,141.057083,1357700
2014-09-24,158.369995,159.539993,157.800003,159.309998,142.226624,1497300
2014-09-25,159.289993,159.520004,157.039993,157.160004,140.307190,1132900
2014-09-26,157.570007,160.350006,157.520004,159.779999,142.646225,1239400
2014-09-29,158.839996,162.520004,158.529999,162.179993,144.788864,2055100
2014-09-30,162.210007,163.839996,161.300003,161.449997,144.137131,2875900
2014-10-01,161.000000,161.389999,157.639999,158.139999,141.182083,2429500
2014-10-02,158.160004,159.350006,156.699997,159.029999,141.976593,1747200
2014-10-03,160.830002,163.240005,160.220001,162.740005,145.288803,1990300
2014-10-06,163.270004,165.169998,159.000000,159.240005,142.164078,2687200
2014-10-07,158.589996,159.000000,156.029999,156.059998,139.325119,1734400
2014-10-08,156.179993,160.429993,155.130005,160.250000,143.065826,2137500
2014-10-09,159.500000,160.350006,156.220001,156.509995,139.726868,1450800
2014-10-10,156.160004,157.789993,153.490005,154.750000,138.155594,2129700
2014-10-13,155.100006,156.770004,151.110001,151.259995,135.039825,1992400
2014-10-14,152.880005,155.330002,152.610001,153.720001,137.236053,2605800
2014-10-15,151.110001,154.449997,148.809998,153.820007,137.325317,2644600
2014-10-16,151.679993,154.389999,150.539993,151.929993,135.637924,2743800
2014-10-17,153.240005,156.649994,153.020004,156.119995,139.378662,2613200
2014-10-20,155.720001,156.149994,154.009995,155.869995,139.155487,1691000
2014-10-21,157.029999,160.929993,156.710007,159.880005,142.735519,2670300
2014-10-22,160.740005,161.259995,158.449997,158.470001,141.476654,1872100
2014-10-23,160.949997,163.479996,160.589996,162.500000,145.074554,2368900
2014-10-24,163.100006,164.479996,162.679993,163.880005,146.306595,1571100
2014-10-27,163.750000,165.399994,163.009995,165.220001,147.502884,1530000
2014-10-28,165.820007,168.270004,165.630005,168.199997,150.163315,1579100
2014-10-29,168.199997,168.250000,163.610001,165.770004,147.993896,1827400
2014-10-30,165.190002,166.720001,163.910004,165.289993,147.565369,1670300
2014-10-31,167.990005,169.000000,167.020004,167.399994,149.449066,2245600
2014-11-03,167.149994,167.619995,165.710007,167.199997,149.270554,1550800
2014-11-04,167.729996,168.639999,166.899994,166.960007,149.056244,2429300
2014-11-05,169.000000,169.479996,167.199997,169.419998,151.252518,1522700
2014-11-06,169.500000,171.919998,169.270004,171.699997,153.287979,1547900
2014-11-07,171.910004,171.910004,169.639999,171.220001,152.859406,1238100
2014-11-10,170.990005,171.949997,170.059998,171.740005,153.323792,1091000
2014-11-11,171.789993,172.880005,171.130005,172.339996,153.859360,1383200
2014-11-12,171.669998,172.130005,170.479996,171.800003,153.377274,906100
2014-11-13,172.020004,172.460007,170.460007,171.570007,153.171906,1552100
2014-11-14,171.139999,172.699997,170.770004,171.559998,153.163010,1062200
2014-11-17,171.259995,171.619995,170.619995,171.320007,152.948761,848000
2014-11-18,171.289993,172.809998,171.190002,172.000000,153.555817,1032100
2014-11-19,172.000000,172.000000,170.279999,171.679993,153.270096,893700
2014-11-20,171.089996,172.619995,170.419998,172.500000,154.002243,1092100
2014-11-21,175.529999,176.610001,173.869995,174.460007,155.752045,2068200
2014-11-24,175.339996,176.449997,175.089996,175.529999,156.707321,1868600
2014-11-25,175.449997,175.889999,174.399994,174.860001,156.109146,1964000
2014-11-26,175.250000,175.490005,174.520004,175.080002,156.305588,765800
2014-11-28,178.539993,179.789993,177.500000,178.179993,159.073120,1813200
